row_id,mechanisms
183251,Connections
183251,Grid Movement
183251,Network and Route Building
183251,Simultaneous Action Selection
183251,Tile Placement
341945,Action Drafting
341945,Area Majority / Influence
341945,Automatic Resource Growth
341945,Contracts
341945,Dice Rolling
341945,Hand Management
341945,Income
341945,Market
341945,Multi-Use Cards
341945,Open Drafting
341945,Turn Order: Stat-Based
341945,Variable Player Powers
341945,Variable Set-up
341945,Victory Points as a Resource
119506,Cooperative Game
119506,Pick-up and Deliver
119506,Point to Point Movement
119506,Push Your Luck
119506,Solo / Solitaire Game
119506,Variable Player Powers
97842,Action Points
97842,Hand Management
97842,Victory Points as a Resource
97842,Worker Placement
346965,End Game Bonuses
346965,Pattern Building
346965,Set Collection
346965,Tile Placement
346965,Turn Order: Claim Action
172308,Area Movement
172308,Follow
172308,Hand Management
172308,Pick-up and Deliver
172308,Set Collection
172308,Simultaneous Action Selection
172308,Variable Phase Order
307305,Cooperative Game
307305,Pattern Building
307305,Push Your Luck
307305,Real-Time
307305,Solo / Solitaire Game
307305,Variable Player Powers
163968,Open Drafting
163968,Set Collection
163968,Take That
163968,Turn Order: Claim Action
163968,Variable Set-up
432,Hand Management
432,Ordering
432,Push Your Luck
432,Score-and-Reset Game
432,Simultaneous Action Selection
90419,Investment
90419,Network and Route Building
90419,Open Drafting
90419,Set Collection
90419,Stock Holding
264055,Closed Drafting
264055,Dice Rolling
264055,Die Icon Resolution
264055,Set Collection
264055,Simultaneous Action Selection
127398,Action Points
127398,Area Movement
127398,Cooperative Game
127398,Dice Rolling
127398,Events
127398,Scenario / Mission / Campaign Game
127398,Variable Player Powers
284777,Action Points
284777,Card Play Conflict Resolution
284777,Hand Management
284777,Line of Sight
284777,Point to Point Movement
284777,Take That
284777,Variable Player Powers
147949,Hidden Roles
147949,Role Playing
147949,Roles with Asymmetric Information
147949,Traitor Game
147949,Variable Player Powers
147949,Voting
206941,Open Drafting
206941,Set Collection
206941,Variable Set-up
2346,Grid Movement
2346,Map Reduction
248490,Cooperative Game
248490,Dice Rolling
248490,Push Your Luck
248490,Solo / Solitaire Game
248490,Variable Player Powers
248490,Worker Placement
248490,"Worker Placement, Different Worker Types"
221965,Hand Management
221965,Race
221965,Score-and-Reset Game
221965,Trick-taking
221965,Turn Order: Stat-Based
15985,Dice Rolling
15985,Grid Movement
15985,Variable Player Powers
27173,Auction / Bidding
27173,Income
27173,Rondel
27173,Tile Placement
27173,Victory Points as a Resource
362944,Campaign / Battle Card Driven
362944,Card Play Conflict Resolution
362944,Hand Management
362944,Team-Based Game
102652,Cooperative Game
102652,Hand Management
102652,Solo / Solitaire Game
102652,Variable Player Powers
133848,Dice Rolling
133848,Hand Management
133848,Race
133848,Set Collection
133848,Trading
133848,Variable Player Powers
133848,Worker Placement
133848,Worker Placement with Dice Workers
256999,Cooperative Game
256999,Dice Rolling
256999,Elapsed Real Time Ending
256999,Grid Movement
256999,Line of Sight
256999,Real-Time
256999,Scenario / Mission / Campaign Game
256999,Variable Player Powers
4390,Area Majority / Influence
4390,Enclosure
4390,Kill Steal
4390,Map Addition
4390,Pattern Building
4390,Square Grid
65781,Hand Management
65781,Open Drafting
380619,Area Majority / Influence
380619,Area Movement
380619,Auction / Bidding
380619,Auction: Fixed Placement
380619,Constrained Bidding
380619,Dice Rolling
380619,Modular Board
380619,Set Collection
380619,Turn Order: Auction
380619,Variable Phase Order
380619,Variable Set-up
328866,Events
328866,Hand Management
328866,Narrative Choice / Paragraph
328866,Storytelling
328866,Worker Placement
328866,"Worker Placement, Different Worker Types"
475,Auction / Bidding
475,Auction: Turn Order Until Pass
475,Hand Management
475,Network and Route Building
475,Open Drafting
475,Set Collection
22827,Area Majority / Influence
22827,Area Movement
22827,Card Play Conflict Resolution
22827,"Deck, Bag, and Pool Building"
22827,Modular Board
22827,Order Counters
22827,Team-Based Game
22827,Variable Player Powers
15363,Area Majority / Influence
15363,Dice Rolling
15363,Hand Management
15363,Hexagon Grid
15363,King of the Hill
15363,Modular Board
15363,Take That
15363,Team-Based Game
213460,Cooperative Game
213460,Elapsed Real Time Ending
213460,Scenario / Mission / Campaign Game
213460,Storytelling
265402,Grid Coverage
265402,Network and Route Building
265402,Pick-up and Deliver
265402,Team-Based Game
265402,Tile Placement
304051,Auction: Dutch
304051,Contracts
304051,Dice Rolling
304051,End Game Bonuses
304051,Events
304051,Hand Management
304051,Open Drafting
304051,Ownership
304051,Push Your Luck
304051,Set Collection
304051,Solo / Solitaire Game
304051,Tags
304051,Turn Order: Progressive
304051,Worker Placement
304051,Worker Placement with Dice Workers
346501,Area Majority / Influence
346501,Closed Drafting
346501,Pattern Building
34119,Contracts
34119,Dice Rolling
34119,Die Icon Resolution
34119,Movement Points
34119,Multi-Use Cards
34119,Narrative Choice / Paragraph
34119,Point to Point Movement
34119,Role Playing
34119,Solo / Solitaire Game
34119,Stat Check Resolution
34119,Storytelling
34119,Variable Player Powers
34119,Variable Set-up
105551,Area Majority / Influence
105551,Auction / Bidding
105551,Auction: Sealed Bid
105551,Bribery
105551,Commodity Speculation
105551,Grid Movement
105551,Hexagon Grid
105551,Map Addition
105551,Market
105551,Modular Board
105551,Semi-Cooperative Game
105551,Take That
105551,Tile Placement
105551,Trading
105551,Traitor Game
105551,Worker Placement
95527,Area Majority / Influence
95527,Dice Rolling
95527,Turn Order: Pass Order
95527,Turn Order: Stat-Based
95527,Worker Placement
95527,Worker Placement with Dice Workers
151022,"Deck, Bag, and Pool Building"
151022,Hand Management
151022,Open Drafting
151022,Solo / Solitaire Game
151022,Take That
699,Cooperative Game
699,Dice Rolling
699,Die Icon Resolution
699,Grid Movement
699,Line of Sight
699,Modular Board
699,Role Playing
699,Roll / Spin and Move
699,Scenario / Mission / Campaign Game
699,Square Grid
699,Team-Based Game
699,Variable Player Powers
232043,Enclosure
232043,Market
232043,Open Drafting
232043,Pattern Building
232043,Tile Placement
232043,Turn Order: Claim Action
347703,Point to Point Movement
347703,Set Collection
347703,Solo / Solitaire Game
281655,Auction / Bidding
281655,"Deck, Bag, and Pool Building"
281655,Hand Management
281655,Negotiation
281655,Network and Route Building
281655,Pick-up and Deliver
281655,Point to Point Movement
281655,Resource to Move
281655,Simulation
281655,Variable Player Powers
237179,Action Points
237179,Set Collection
237179,Tile Placement
237179,Worker Placement
27746,Auction / Bidding
27746,Dice Rolling
27746,Roll / Spin and Move
27746,Set Collection
27746,Trading
216734,Dice Rolling
216734,Die Icon Resolution
216734,Re-rolling and Locking
216734,Take That
216734,Team-Based Game
216734,Variable Player Powers
133038,Cooperative Game
133038,"Deck, Bag, and Pool Building"
133038,Dice Rolling
133038,Hand Management
133038,Move Through Deck
133038,Role Playing
133038,Scenario / Mission / Campaign Game
133038,Solo / Solitaire Game
133038,Variable Player Powers
345868,Area Majority / Influence
345868,End Game Bonuses
345868,Variable Set-up
345868,Voting
345868,Worker Placement
345868,"Worker Placement, Different Worker Types"
131357,Hidden Roles
131357,Memory
131357,Player Elimination
131357,Take That
131357,Variable Player Powers
42215,Deduction
42215,Grid Movement
42215,Hand Management
42215,Hexagon Grid
42215,Modular Board
42215,Push Your Luck
42215,Variable Set-up
36553,Acting
36553,Communication Limits
36553,Memory
36553,Team-Based Game
193949,Action Points
193949,Dice Rolling
193949,Events
193949,Modular Board
193949,Player Elimination
193949,Point to Point Movement
193949,Simulation
193949,Trading
193949,Variable Player Powers
46,Auction / Bidding
46,Auction: Once Around
46,Income
46,Push Your Luck
46,Set Collection
46,Victory Points as a Resource
130960,Area Majority / Influence
130960,Area Movement
130960,Campaign / Battle Card Driven
130960,Dice Rolling
130960,Hand Management
130960,Movement Points
130960,Secret Unit Deployment
354570,"Deck, Bag, and Pool Building"
354570,Dice Rolling
354570,Hexagon Grid
354570,Modular Board
354570,Scenario / Mission / Campaign Game
354570,Simulation
266121,Cooperative Game
266121,Storytelling
337765,Area Majority / Influence
337765,Closed Drafting
337765,Hand Management
337765,King of the Hill
337765,Multi-Use Cards
337765,Point to Point Movement
337765,Trick-taking
337765,Turn Order: Stat-Based
337765,Variable Phase Order
337765,Victory Points as a Resource
42052,Area Majority / Influence
42052,Worker Placement
269511,Income
269511,Layering
269511,Tile Placement
269511,Turn Order: Claim Action
269511,Worker Placement
269511,"Worker Placement, Different Worker Types"
244115,"Deck, Bag, and Pool Building"
244115,Delayed Purchase
244115,Hand Management
244115,Open Drafting
244115,Take That
363247,End Game Bonuses
363247,Open Drafting
363247,Pattern Building
363247,Tile Placement
363247,Turn Order: Claim Action
23540,Auction / Bidding
23540,Hexagon Grid
23540,Market
23540,Network and Route Building
23540,Ownership
23540,Stock Holding
23540,Tile Placement
23540,Victory Points as a Resource
355483,Hand Management
355483,Memory
355483,Race
355483,Rondel
355483,Solo / Solitaire Game
355483,Take That
355483,Track Movement
159508,Area Majority / Influence
159508,Area Movement
159508,End Game Bonuses
159508,Income
159508,Modular Board
159508,Once-Per-Game Abilities
159508,Open Drafting
159508,Tech Trees / Tech Tracks
159508,Tile Placement
159508,Turn Order: Pass Order
159508,Variable Set-up
128780,Action Points
128780,Finale Ending
128780,Hand Management
128780,Income
128780,Market
128780,Open Drafting
128780,Simulation
128780,Take That
128780,Variable Player Powers
5782,Open Drafting
5782,Push Your Luck
5782,Set Collection
5782,Turn Order: Pass Order
369880,Closed Drafting
369880,Contracts
369880,End Game Bonuses
369880,Hand Management
369880,Highest-Lowest Scoring
369880,Multi-Use Cards
369880,Neighbor Scope
369880,Turn Order: Stat-Based
369880,Variable Player Powers
111799,Area Majority / Influence
111799,Area Movement
111799,Dice Rolling
111799,Solo / Solitaire Game
111799,Variable Player Powers
58421,Bias
58421,End Game Bonuses
58421,Open Drafting
58421,Worker Placement
440540,Communication Limits
440540,Cooperative Game
440540,Deduction
440540,Scenario / Mission / Campaign Game
291845,Dice Rolling
291845,Paper-and-Pencil
291845,Rondel
291845,Solo / Solitaire Game
298383,Action Drafting
298383,Income
298383,Set Collection
298383,Variable Player Powers
298383,Variable Set-up
298383,Worker Placement
875,Grid Movement
875,Line Drawing
875,Modular Board
875,Network and Route Building
875,Pick-up and Deliver
370913,Action Points
370913,Cooperative Game
370913,Die Icon Resolution
370913,Hand Management
370913,Point to Point Movement
370913,Set Collection
370913,Solo / Solitaire Game
370913,Variable Player Powers
190082,Hidden Movement
190082,Memory
190082,Point to Point Movement
190082,Secret Unit Deployment
190082,Team-Based Game
329551,Action Queue
329551,Area Majority / Influence
329551,End Game Bonuses
329551,Hand Management
329551,Open Drafting
329551,Set Collection
329551,Tags
329551,Variable Player Powers
329551,Variable Set-up
286063,Cooperative Game
286063,Grid Movement
286063,Hand Management
286063,Modular Board
286063,Narrative Choice / Paragraph
286063,Scenario / Mission / Campaign Game
286063,Solo / Solitaire Game
192836,Area Movement
192836,Hand Management
192836,Modular Board
192836,Open Drafting
192836,Solo / Solitaire Game
192836,Tile Placement
192836,Worker Placement
298231,Area Majority / Influence
298231,Auction / Bidding
298231,Constrained Bidding
298231,End Game Bonuses
298231,Modular Board
298231,Set Collection
298231,Variable Set-up
141572,Cooperative Game
141572,"Deck, Bag, and Pool Building"
141572,Delayed Purchase
141572,Market
141572,Open Drafting
141572,Spelling
403441,End Game Bonuses
403441,Market
403441,Multi-Use Cards
403441,Network and Route Building
403441,Rondel
403441,Solo / Solitaire Game
403441,Variable Player Powers
403441,Variable Set-up
39351,Commodity Speculation
39351,Loans
39351,Open Drafting
39351,Turn Order: Role Order
39351,Variable Player Powers
244114,Action Points
244114,Area Majority / Influence
244114,Hand Management
244114,Hexagon Grid
244114,Hidden Victory Points
244114,Highest-Lowest Scoring
244114,Income
244114,Open Drafting
244114,Set Collection
244114,Tile Placement
270673,Bingo
270673,Contracts
270673,End Game Bonuses
270673,Grid Coverage
270673,Paper-and-Pencil
270673,Set Collection
9625,Alliances
9625,Area Majority / Influence
9625,Area Movement
9625,Auction / Bidding
9625,Dice Rolling
153016,Drawing
153016,Line Drawing
153016,Paper-and-Pencil
2398,Hand Management
2398,Race
2398,Score-and-Reset Game
2398,Turn Order: Progressive
224710,Cooperative Game
224710,Dice Rolling
224710,Modular Board
224710,Scenario / Mission / Campaign Game
224710,Variable Player Powers
140603,Order Counters
140603,Push Your Luck
140603,Secret Unit Deployment
140603,Set Collection
140603,Turn Order: Time Track
140603,Worker Placement
399941,Area Majority / Influence
399941,Contracts
399941,Dice Rolling
399941,Die Icon Resolution
399941,End Game Bonuses
399941,Market
399941,Multi-Use Cards
399941,Open Drafting
399941,Ownership
399941,Set Collection
399941,Track Movement
30869,Point to Point Movement
30869,Set Collection
30869,Turn Order: Time Track
135779,Hidden Roles
135779,Line Drawing
135779,Targeted Clues
113924,Action Points
113924,Cooperative Game
113924,Dice Rolling
113924,Grid Movement
113924,Hand Management
113924,Modular Board
113924,Player Elimination
113924,Scenario / Mission / Campaign Game
113924,Trading
113924,Variable Player Powers
123123,Hand Management
123123,Player Elimination
123123,Point to Point Movement
123123,Simultaneous Action Selection
123123,Solo / Solitaire Game
123123,Team-Based Game
123123,Variable Player Powers
328479,"Deck, Bag, and Pool Building"
328479,Push Your Luck
328479,Race
328479,Simultaneous Action Selection
328479,Tile Placement
334065,Increase Value of Unchosen Resources
