bgg_id,best,recommended,not_recommended
366172,1,1,1
366173,1,1,1
366179,4,3,1
366180,1,2,4
366185,1,1,1
366186,1,1,1
366187,1,1,1
366189,1,1,1
366190,2,3,1
366197,1,1,1
366198,1,1,1
366200,1,1,1
366201,2,2,1
366202,0+,0+,0+
366204,1,1,1
366205,2,1,6
366213,2,1,4+
366215,2,4,4+
366233,1,1,1
366235,2,1,1
366237,1,1,1
366238,4,2,1
366239,1,1,1
366246,1,1,1
366249,4,2,1
366250,1,1,1
366252,1,1,1
366253,1,1,1
366257,1,1,1
366258,1,3,4+
366259,1,4+,4+
366261,1,1,1
366262,1,1,1
366264,1,1,1
366265,1,1,1
366269,1,1,1
366271,1,1,1
366272,1,2,1
366273,1,1,1
366276,1,1,1
366277,1,1,1
366281,1,1,1
366285,1,1,1
366286,1,1,1
366289,1,1,1
366291,1,1,1
366293,1,1,1
366296,5,4,1
366297,2,1,1
366298,1,1,1
366299,1,1,1
366300,1,1,1
366302,1,4,4+
366303,1,1,1
366304,1,1,1
366306,4,3,1
366307,4,2,1
366309,3,1,1
366314,1,1,1
366315,1,1,1
366317,1,1,1
366319,1,1,1
366320,1,1,1
366330,2,1,1
366331,1,1,1
366338,1,1,1
366352,1,1,1
366358,2,1,1
366359,1,1,1
366367,1,1,1
366370,1,1,1
366372,1,1,1
366374,1,1,1
366376,1,1,1
366377,4,1,1
366379,1,1,1
366382,1,1,1
366383,1,1,1
366385,0+,0+,0+
366387,1,1,1
366394,1,1,1
366395,1,1,1
366404,1,1,1
366433,1,1,1
366434,1,1,1
366437,1,1,1
366438,3,1,4+
366439,1,1,1
366440,1,1,1
366441,1,1,1
366449,1,1,1
366450,3,1,1
366451,3,4,1
366452,1,1,1
366455,1,1,1
366459,1,1,1
366464,3,2,1
366467,1,1,1
366468,2,3,4
366469,4,3,1
366471,4,2,1
366473,4,2,1
366475,1,1,1
366493,1,1,1
366497,1,1,1
366500,1,1,1
366501,1,3,1
366540,1,1,1
366541,1,1,1
366543,1,1,1
366544,1,1,1
366545,4,1,1
366557,1,1,1
366559,6,4,3
366560,1,1,1
366576,2,3,1
366578,1,1,1
366581,1,1,1
366594,1,1,1
366623,1,1,1
366630,1,1,1
366634,0+,0+,0+
366635,0+,0+,0+
366636,1,1,1
366638,1,1,1
366640,2,1,3
366641,1,1,1
366645,1,3,4+
366646,1,1,1
366647,1,1,1
366652,2,1,2+
366656,1,1,1
366659,2,1,1
366662,1,1,1
366664,1,1,1
366665,1,1,1
366667,1,1,1
366673,1,1,1
366674,1,1,1
366676,1,1,1
366706,1,1,1
366707,1,1,1
366708,1,1,1
366709,1,1,1
366711,1,1,1
366713,1,1,1+
366714,1,1,1
366716,1,1,1
366717,4,2,1
366719,1,1,1
366736,1,1,1
366737,1,1,1
366739,1,1,1
366740,1,1,1
366744,1,4,1
366746,2,1,1
366747,1,1,1
366748,3,4,1
366749,1,1,1
366751,1,1,1
366764,1,1,1
366783,1,1,1
366785,1,1,1
366786,0+,0+,0+
366789,1,1,1
366792,1,1,1
366793,2,2,1
366794,1,1,1
366795,1,1,1
366799,1,1,1
366801,1,1,1
366803,1,1,1
366845,0+,0+,0+
366847,1,1,1
366849,1,1,1
366860,4,5,1
366865,1,1,1
366868,1,1,1
366869,1,1,1
366870,0+,0+,0+
366871,1,1,1
366881,1,1,1
366882,2,1,1
366883,1,1,1
366884,1,1,1
366885,1,1,1
366886,1,1,1
366887,1,1,1
366888,2,1,2+
366891,1,1,1
366893,1,1,1
366894,1,1,1
366895,1,1,4+
366896,1,1,1
366897,1,1,1
366904,1,1,1
366909,4,3,1
366911,1,1,1
366913,8,5,1
366915,1,1,1
366918,1,1,1
366924,1,1,1
366926,1,1,1
366927,1,1,1
366928,1,1,1
366929,1,1,1
366930,1,1,1
366931,4,3,1
366933,1,1,1
366946,1,1,1
366947,1,1,1
366959,1,1,1
366964,1,1,1
366969,1,1,1
366970,1,1,1
366971,1,1,1
366972,1,1,1
366973,1,1,1
366977,1,1,1
366978,1,1,1
366981,1,1,1
366984,5,3,1
366990,1,1,1
366991,1,1,1
366993,1,1,1
366998,1,1,1
367001,1,1,1
367004,1,1+,1+
367006,1,1,1
367016,1,1,1
367019,1,1,1
367023,1,1,1
367025,1,1,1
367026,1,1,1
367029,1,1,1
367034,1,1,1
367044,1,1,1
367045,1,2,1
367046,1,1,1
367048,1,1,1
367057,1,1,1+
367058,1,1,1+
367059,1,1,1+
367062,1,1,1
367064,1,1,1
367079,3,5,5+
367082,1,1,1
367085,1,1,1
367143,1,1,1
367148,1,1,1
367151,1,1,1
367152,1,1,1
367169,1,1,1
367177,1,1,1
367180,1,1,1
367181,1,1,1
367182,3,2,1
367184,1,1,1
367186,0+,0+,0+
367187,1,1,1
367188,1,1,1
367192,1,1,1
367195,1,1,1
367198,1,1,1
367199,2,1,5+
367200,1,1,1
367203,1,1,1
367212,1,1,1
367219,1,1,1
367228,1,1,1
367235,1,1,1
367240,1,1,1
367242,1,1,1
367245,2,1,1
367248,0+,0+,0+
367249,1,1,1
367254,1,1,1+
367258,1,1,1+
367259,1,1,1+
367265,1,1,1
367272,4,2,1
367274,1,1,1
367278,1,1,1
367279,1,1,1
367285,1,1,1
367299,1,1,1
367301,2,1,1
367346,4,1,4+
367350,1,1,1
367354,0+,0+,0+
367357,1,1,1
367358,1,1,1
367359,1,1,1
367362,4,1,1
367366,1,1,1
367368,0+,0+,0+
367372,1,1,1
367376,2,1,2+
367377,1,1,1
367378,1,1,1
367380,1,1,1
367381,1,1,1
367383,1,1,1
367384,1,1,1
367392,1,1,1
367393,1,1,1
367394,1,1,1
367395,1,1,1
367397,2,1,1
367402,4,1,2
367406,0+,0+,0+
367407,0+,0+,0+
367413,1,1,1
367415,1,1,1
367416,1,2,4+
367417,1,1,1
367431,1,1,1
367436,1,1,1
367439,1,1,1
367445,1,1,1
367446,1,1,1
367447,1,1,1
367451,1,1,1
367457,2,1,1
367465,2,3,1
367466,4,2,4+
367468,1,1,1
367474,1,1,1
367475,0+,0+,0+
367477,1,1,1
367481,1,1,1
367482,1,1,1
367483,1,1,1
367484,2,1,1
367503,1,1,1
367507,1,1,1
367508,1,1,1
367510,1,1,1
367511,3,2,1
367513,2,1,9
367515,1,1,1
367524,1,1,1
367526,1,1,1
367528,1,1,1
367544,1,1,1
367545,1,1,1
367548,6,4,1
367549,0+,0+,0+
367555,2,1,1
367556,1,1,1
367557,1,1,1
367560,0+,0+,0+
367561,0+,0+,0+
367562,1,1,1
367563,1,1,1
367565,1,1,1
367567,1,1,1
367570,1,1,1
367576,1,1,1
367577,1,1,1
367579,1,1,1
367587,1,1,1
367589,1,1,1
367590,1,1,1
367591,1,1,1
367592,1,1,1
367593,1,1,1
367596,1,1,1
367603,1,1,1
367609,1,1,1
367616,1,1,1
367618,2,1,1
367627,5,1,2
367631,3,1,1
367639,2,1,1
367640,1,1,1
367643,1,1,1
367644,1,1,1
367654,1,1,1
367664,1,1,1
367675,1,2,1
367688,1,1,1
367689,0+,0+,0+
367690,1,1,1
367697,1,1,1
367701,1,1,1
367702,1,1,1
367705,1,1,1
367721,1,1,1
367731,4,2,1
367734,1,1,1
367740,1,1,1
367741,1,1,1
367742,1,1,1
367743,0+,0+,0+
367744,1,1,1
367745,1,1,1
367746,4,2,1
367749,0+,0+,0+
367751,0+,0+,0+
367752,1,1,1
367753,1,1,1
367755,3,6,1
367756,1,1,1
367758,3,3,1
367759,0+,0+,0+
367760,1,1,1
367762,1,1,1
367763,1,1,1
367764,1,1,1
367772,1,1,1
367774,1,1,1
367775,2,2+,1
367786,2,1,1
367789,1,1,1
367790,1,1,1
367791,1,1,1
367792,1,1,1
367798,1,1,3
367802,0+,0+,0+
367808,1,1,1
367809,1,1,1
367818,1,1,1
367822,1,1,1
367824,1,1,1
367825,1,1,1
367826,1,1,1
367827,2,1,2+
367831,1,1,1
367832,1,1,1
367834,2,4,1
367843,1,1,1
367844,0+,0+,0+
367847,2,1,1
367849,1,1,1
367850,1,1,1
367852,1,1,1
367853,1,1,1
367854,1,1,1
367859,2,1,1
367863,0+,0+,0+
367864,1,1,1
367865,4,2,1
367867,1,1,1
367870,1,1,1
367871,1,1,1
367872,1,1,1
367873,1,1,1
367874,1,1,1
367875,1,1,1
367881,1,1,1
367882,1,1,1
367883,1,1,1
367884,1,1,1
367885,1,1,1
367890,1,1,1
367891,1,1,1
367893,4,3,1
367894,1,1,1
367899,1,1,1
367908,1,1,1
367921,1,1,1
367923,1,1,1
367924,1,1,1
367925,2,1,5+
367926,2,1,5
367927,1,1,1
367930,1,1,1
367937,1,1,1
367938,1,1,1
367940,3,2,1
367942,1,1,1
367944,1,1,1
367945,1,1,1
367946,1,1,1
367947,1,1,1
367948,1,1,1
367950,1,1,1
367953,1,1,1
367964,1,1,1
367967,1,1,1
367979,1,1,1
367980,1,1,1
367983,1,1,1
367985,1,1,1
367987,1,1,1
367988,1,1,1
367990,1,1,1
367993,1,1,1
367994,1,1,1
367995,1,1,1
367996,1,1,1
367997,1,1,1
368000,3,2,4+
368002,1,1,1
368004,2,1,1
368005,1,1,1
368006,1,1,1
368009,1,1,1
368010,1,1,1
368012,1,1,1
368013,1,1,1
368023,1,1,1
368025,1,1,1
368029,0+,0+,0+
368038,1,1,1
368042,1,1,1
368044,1,1,1
368048,1,1,1
368049,1,1,1
368050,1,1,1
368051,1,1,1
368052,1,1,1
368054,1,1,1
368055,2,1,1
368056,4,3,6+
368059,1,1,1
368062,1,1,1
368064,1,1,1
368067,1,1,1
368070,1,1,1
368072,1,1,1
368073,1,1,1
368076,1,1,1
368077,1,1,1
368078,1,1,1
368079,2,2,1
368080,1,1,1
368082,1,1,1
368083,1,1,1
368087,1,1,1
368089,0+,0+,0+
368090,1,1,1
368092,1,1,1
368094,1,1,1
368101,1,1,1
368102,1,1,1
368104,1,1,1
368112,1,1,1
368113,1,1,1
368114,2,1,1
368115,1,1,1
368117,1,1,1
368121,1,2,1
368122,1,1,1
368128,1,4,1
368147,1,1,1
368149,1,1,1+
368150,1,1,1
368153,1,1,1
368154,1,1,1
368158,2,3,4+
368159,1,1,1
368160,1,1,1
368161,1,1,1
368167,1,1,1
368169,1,1,1
368170,1,1,1
368179,1,1,1
368193,2,1,2+
368194,2,1,1
368201,1,1,1
368202,1,1,1
368205,1,1,1
368207,1,1,1
368208,2,1,4+
368209,1,1,1
368210,1,1,1
368211,1,1,1
368212,1,1,1
368213,1,1,1
368214,1,1,1
368215,1,1,1
368217,1,1,1
368218,1,1,1
368220,1,1,1
368222,1,1,1
368223,1,1,1
368227,2,1,1
368228,1,1,1
368240,1,1,1
368241,1,1,1
368242,1,1,1
368243,3,1,5+
368244,2,1,2+
368245,1,1,1
368246,1,1,1
368248,1,1,1
368249,1,1,1
368250,1,1,1
368252,2,1,2+
368253,1,1,1
368254,2,1,1
368260,1,1,1
368261,1,1,1
368262,1,1,1
368264,1,1,1
368269,1,1,1
368270,2,1,3+
368271,0+,0+,0+
368272,1,1,1
368273,0+,0+,0+
368274,1,1,1
368275,1,1,1
368277,1,1,1
368283,1,1,1
368284,1,1,1
368289,1,1,1
368290,1,1,1
368291,1,1,1
368292,1,1,1
368293,1,1,1
368297,1,1,1
368298,1,1,1
368300,1,1,1
368301,1,1,1
368302,1,1,1
368303,1,1,1
368304,1,1,1
368306,3,2,1
368310,1,1,1
368312,1,1,1
368313,1,1,1
368314,1,1,1
368315,1,1,1
368316,1,1,1
368317,1,1,1
368318,1,1,1
368319,1,1,1
368320,1,1,1
368323,1,1,1
368325,0+,0+,0+
368330,2,3,1
368334,1,1,1
368335,1,1,1
368336,1,1,1
368337,1,1,1
368339,1,1,1
368341,1,1,11
368342,5,3,2
368343,1,1,1
368344,1,2,1
368345,1,1,1
368346,1,1,1
368347,0+,0+,0+
368348,4,3,1
368349,1,1,1
368351,1,1,1
368354,1,1,1
368356,1,1,1
368357,2,1,2+
368359,2,1,1
368361,1,1,1
368366,1,2,6+
368367,1,1,1
368368,1,1,1
368370,1,1,1
368372,1,1,1
368373,1,1,1
368375,0+,0+,0+
368376,1,1,1
368377,0+,0+,0+
368378,0+,0+,0+
368379,1,1,1
368380,1,1,1
368381,1,1,1
368387,1,1,1
368390,4,2,1
368391,2,1,5
368395,1,1,1
368396,1,1,1
368399,1,1,1
368403,2,1,1
368408,0+,0+,0+
368410,1,1,1
368411,1,1,1
368414,1,1,1
368416,0+,0+,0+
368417,1,1,1
368421,1,1,1
368423,1,1,1
368425,1,1,1
368426,4,2,1
368427,1,1,1
368434,1,1,1
368436,1,1,1
368439,1,1,1
368440,1,1,1
368441,1,1,1
368442,1,1,1
368443,1,1,1
368444,0+,0+,0+
368447,1,1,1
368449,1,1,1
368450,0+,0+,0+
368451,1,1,1
368454,1,1,1
368455,1,1,1
368456,1,1,1
368457,1,1,1
368458,1,1,1
368462,1,1,1
368469,1,1,1
368470,1,1,1
368471,1,1,1
368472,1,1,1
368473,1,1,1
368474,1,1,1
368505,1,1,1
368516,1,1,1
368518,1,1,1
368520,0+,0+,0+
368521,1,1,1
368522,1,1,1
368524,1,1,1
368525,1,1,1
368526,1,1,1
368527,1,1,1
368528,1,1,1
368529,1,1,1
368530,1,1,1
368531,1,1,1
368532,1,1,1
368533,1,1,1
368534,1,1,1
368535,1,1,1
368536,1,1,1
368538,1,1,1
368539,1,1,1
368542,1,1,1
368544,1,1,1
368548,1,1,1
368549,1,1,1
368550,1,1,1
368551,1,1,1
368556,1,1,1
368558,1,1,1
368560,1,1,1
368561,4,1,5+
368563,1,1,1
368564,1,1,1
368565,1,1,1
368566,1,1,1
368567,1,1,1
368568,1,1,1
368569,1,1,1
368570,1,1,1
368571,1,1,1
368572,1,1,1
368573,3,4,1
368574,1,1,1
368575,1,1,1
368576,1,1,1
368598,0+,0+,0+
368600,0+,0+,0+
368604,1,1,1
368605,2,4,1
368606,1,1,1
368621,0+,0+,0+
368622,0+,0+,0+
368623,1,1,1
368624,1,1,1
368625,1,1,1
368626,4,2,1
368627,4,3,1
368629,1,1,1
368630,1,1,1
368632,4,1,1
368633,1,1,1
368635,1,1,1
368636,1,1,1
368638,1,1,1
368639,1,1,1
368640,1,1,1
368641,1,1,1
368642,1,1,1
368643,1,1,1
368644,1,1,1
368645,1,1,1
368646,1,1,1
368647,1,1,1
368648,1,1,1
368651,1,1,1
368653,1,1,1
368667,1,2,1
368668,1,1,1
368669,1,1,1
368671,4,3,1
368672,4,3,1
368673,1,1,1
368674,1,1,1
368675,1,1,1
368678,3,4,4+
368683,1,1,1
368688,1,1,1
368695,1,1,1
368696,1,1,1
368698,1,1,1
368699,1,1,1
368700,1,1,1
368702,4,2,1
368703,1,1,1
368704,1,1,1
368705,1,1,1
368706,1,1,1
368707,1,1,1
368709,1,1,1
368712,0+,0+,0+
368713,4,1,1
368714,1,1,1
368717,1,1,1
368718,2,4,1
368720,2,4,1
368722,1,1,1
368724,1,1,1
368725,1,1,1
368726,1,1,1
368727,1,1,1
368728,1,1,1
368732,0+,0+,0+
368734,1,1,1
368735,2,1,5+
368736,2,3,4
368737,1,1,1
368738,6,1,6+
368739,1,1,1
368740,1,1,1+
368741,1,1,1
368742,1,1,1
368743,1,1,1
368744,1,1,1
368745,1,1,1
368746,1,1,1
368749,2,4,1
368752,1,1,1
368753,1,1,1
368754,4,2,1
368756,1,1,1
368757,3,1,7
368758,1,1,1
368766,1,1,1
368767,1,3,4+
368769,1,1,1
368773,1,1,1
368777,1,1,1
368779,1,1,1
368780,1,1,1
368781,1,1,1
368787,1,1,1
368788,1,1,1
368790,1,1,1
368791,0+,0+,0+
368794,3,4,1
368795,1,1,1
368796,0+,0+,0+
368797,1,1,1
368802,0+,0+,0+
368803,4,5,6+
368805,6,1,1
368806,1,1,1
368807,1,1,1
368808,1,1,1
368809,1,1,1
368810,1,1,1
368812,1,1,1
368815,1,1,1
368816,1,2,1
368817,1,1,1
368818,0+,0+,0+
368819,2,1,5+
368821,1,1,1
368822,2,1,5+
368827,1,1,1
368839,2,1,5+
368844,1,1,1
368845,1,1,1
368847,1,1,1
368850,2,1,5+
368851,2,1,2+
368856,0+,0+,0+
368857,1,1,1
368858,0+,0+,0+
368864,0+,0+,0+
368867,1,2,4+
368879,0+,0+,0+
368880,1,2,1
368881,1,2,1
368883,1,3,1
368888,1,1,1
368891,1,1,1
368892,1,1,1
368895,3,2,5+
368901,1,1,1
368903,1,1,1
368904,1,1,1
368910,1,1,1
368914,1,1,1
368919,1,1,1
368920,1,1,1
368923,1,1,1+
368930,5,4,1
368938,1,4,1
368940,1,1,1
368942,1,1,1
368953,2,1,5+
368957,1,1,1
368961,1,1,1
368962,1,1,1
368966,2,4,4+
368981,6,1,3
368983,5,3,1
368986,1,1,1
368987,1,1,1
368988,1,1,1
368990,1,1,1
368996,1,1,1
368998,1,1,1
369001,1,1,1
369009,1,1,1
369019,1,1,1
369031,1,1,1
369032,1,1,1
369034,1,1,1
369036,1,1,1
369037,1,1,2
369039,1,3,4+
369043,1,1,1
369045,1,1,1
369046,1,1,1
369048,2,1,5
369049,1,1,1
369050,2,1,5+
369054,1,1,1
369055,1,1,1
369057,1,1,1
369062,0+,0+,0+
369080,1,1,1
369081,3,1,1
369083,3,1,4+
369086,1,1,1
369091,1,1,1
369094,1,1,1
369096,1,1,1
369100,5,4,1
369101,3,1,10
369102,1,1,1
369103,5,4,1
369105,1,1,1
369106,1,1,1
369107,1,1,1
369109,1,1,1
369111,1,1,1
369113,1,1,1
369117,1,1,1
369118,1,1,1
369119,1,1,1
369120,2,2+,1
369122,1,1,1
369128,1,1,1
369130,1,1,1
369131,1,1,1
369132,1,1,1
369136,1,1,1
369137,2,3,1
369139,4,3,1
369144,1,1,1
369147,1,1,1
369150,1,1,1
369151,1,1,1
369153,2,1,1
369158,1,1,1
369159,1,1,1
369173,1,1,1
369187,1,1,1
369190,1,1,1
369195,1,1,1
369204,1,1,1
369231,1,1,1
369232,1,1,1
369233,4,3,1
369235,0+,0+,0+
369241,1,2,1
369245,1,1,1
369246,1,1,1
369255,1,1,1
369258,4,2,1
369259,2,4,1
369264,1,1,1
369278,1,1,1
369293,1,1,1
369297,1,1,1
369303,2,1,1
369305,1,1,1
369309,4,1,1
369311,1,1+,1
369312,1,1,1
369313,1,1,1
369314,1,1,1
369346,1,1,1
369348,1,1,1
369355,1,1,1
369361,1,1,1
369363,1,1,1
369364,4,2,1
369377,1,1,1
369378,1,1,1
369380,1,1,1
369383,1,1,1
369385,1,1,1
369386,2,1,1
369387,5,3,1
369389,1,1,1
369396,1,2,3
369397,1,1,1
369399,1,1,1
369400,2,1,1
369401,1,1,1
369402,1,1,1
369403,1,1,1
369405,1,1,1
369408,1,1,1
369415,1,1,1
369418,1,1,1
369421,1,1,1
369423,1,1,1
369424,1,1,1
369425,1,1,1
369426,1,1,1
369427,2,1,1
369428,1,1,1
369430,1,1,1
369431,0+,0+,0+
369432,1,1,1
369435,2,1,1
369437,4,2,1
369438,1,1,1
369440,1,1,1
369441,2,1,4+
369454,0+,0+,0+
369456,0+,0+,0+
369457,1,1,1
369464,1,1,1
369475,1,1,1
369482,1,1,1
369484,1,1,1
369485,4,2,1
369486,1,1,1
369487,1,1,1
369488,1,1,1
369489,1,1,1
369491,4,2,6+
369492,2,1,1
369493,2,1,4+
369494,4,3,1
369495,1,1,1
369496,1,1,1
369497,1,1,1
369498,1,1,1
369499,4,2,1
369507,2,3,1
369508,1,1,1
369510,2,3,1
369511,1,1,1
369512,1,1,1
369513,2,1,1
369516,0+,0+,0+
369518,1,1,1
369520,1,1,1
369521,1,1,1
369531,0+,0+,0+
369532,1,1,1
369533,1,1,1
369534,4,3,1
369536,2,3,1
369538,1,1,1
369539,0+,0+,0+
369540,0+,0+,0+
369541,0+,0+,0+
369542,1,1,1
369543,2,1,1
369544,1,1,1
369545,1,1,1
369550,1,1,1
369553,1,1,1
369554,1,1,1
369555,1,1,1
369556,1,1,1
369559,2,1,1
369564,2,1,1
369565,2,1,1
369566,2,1,1
369567,1,1,1
369568,1,1,1
369569,1,1,1
369570,1,1,1
369597,1,1,1
369598,1,1,1
369609,0+,0+,0+
369619,1,1,1
369620,1,1,1
369621,0+,0+,0+
369622,1,1,1
369627,1,1,1
369645,0+,0+,0+
369650,1,1,1+
369651,1,1,1
369652,1,1,1
369653,4,2,1
369657,4,3,1
369658,2,1,1
369667,1,1,1
369668,1,1,1
369671,0+,0+,0+
369672,1,1,1
369674,1,1,1
369675,1,1,1
369676,1,1,1
369677,1,1,1
369678,1,1,1
369680,1,1,1
369681,1,1,1
369683,4,3,1
369690,2,3,1
369706,2,1,1
369719,1,1,1
369735,2,1,1
369747,1,1,1
369752,4,3,1
369753,4,1,1
369766,1,1,1
369801,1,7,4
369802,1,1,1
369806,3,2,1
369810,1,3,6+
369813,1,3,1
369814,1,1,1
369815,2,3,4
369829,0+,0+,0+
369831,1,1,1
369832,1,1,1
369833,1,1,1
369834,1,1,1
369835,1,1,1
369837,4,2,1
369848,3,2,1
369850,1,1,1
369852,2,3,1
369855,1,1,1+
369856,1,3,4+
369857,4,5,1
369858,1,1,1
369859,1,1,1
369860,1,1,1
369861,1,1,1
369863,1,1,1
369864,1,1,1
369865,1,1,1
369866,1,1,1
369867,1,1,1
369868,1,1,1
369871,1,1,1
369872,1,1,1
369874,1,1,1
369875,1,1,1
369876,2,1,1
369881,1,1,1
369882,0+,0+,0+
369883,1,1,1
369886,1,1,1
369887,1,1,1
369888,4,2,1
369889,1,1,1
369890,1,1,1
369891,1,1,1
369892,1,1,1
369893,1,1,1
369894,1,1,1
369896,1,1,1
369901,1,1,1
369902,1,1,1
369903,1,1,1
369906,1,1,1
369912,2,1,1
369915,1,1,1
369916,4,2,1
369921,1,1,1
369924,1,1,1
369928,1,1,1
369929,5,2,1
369930,4,2,1
369931,1,3,2
369932,1,1,1
369933,1,1,1
369934,1,1,1
369936,1,1,1
369937,1,1,1
369938,2,1,1
369939,1,1,1
369942,1,1,1
369943,2,1,1
369946,1,1,1
369947,1,1,1
369948,1,1,1
369950,1,1,1
369951,1,1,1
369952,1,1,1
369953,1,1,1
369954,1,1,1
369955,0+,0+,0+
369956,1,1,1
369957,1,1,1
369958,1,1,1
369960,3,2,1
369961,4,2,1
369963,1,1,1
369968,1,1,1
369972,1,1,1
369976,1,1,1
369978,1,1,1
369979,1,1,1
369983,1,1,1
369985,1,1,1
369987,3,2,1
369988,1,1,1
369989,2,1,4+
369990,1,1,1
369991,1,1,1
369996,2,4,1
369997,1,1,1
370021,1,1,1
370022,1,1,1
370029,1,1,1
370030,1,1,1
370033,1,1,1+
370034,1,1,1
370035,1,1,1
370043,1,1,1
370066,1,1,1
370071,1,1,1
370074,3,1,5+
370075,1,1,1
370076,1,1,1
370085,1,1,1
370087,1,1,1
370088,1,1,1
370089,0+,0+,0+
370091,1,1,1
370094,1,1,1
370107,1,1,1
370108,1,1,1
370109,1,1,1
370114,2,1,1
370120,1,1,1
370128,3,4,1
370131,1,1,1
370133,1,1,1
370134,2,1,2+
370138,1,1,1
370145,1,1,1
370152,1,1,1
370165,4,2,1
370174,0+,0+,0+
370177,0+,0+,0+
370178,1,1,1
370185,2,1,1
370186,1,1,1
370187,1,1,1
370188,1,2,3
370189,1,1,1
370190,1,1,1
370192,1,1,1
370194,1,1,1
370198,0+,0+,0+
370199,1,1,1
370200,1,1,1
370201,1,1,1
370209,1,1,1
370211,1,1,1
370225,1,1,1
370229,1,1,1
370231,1,3,1
370234,1,1,1
370237,1,3,4+
370258,1,1,1
370259,1,1,1
370260,1,1,1
370264,0+,0+,0+
370267,1,1,1
370268,2,1,1
370269,2,1,1
370270,1,1,1
370279,1,1,1
370280,1,1,1
370283,6,1,1
370285,1,1,1
370287,1,1,1
370288,1,1,1
370294,1,1,1
370295,1,1,1
370296,1,1,1
370317,1,1,1
370319,1,4,2
370324,2,1,1
370326,1,1,1
370327,1,1,1
370337,1,1,1
370338,2,1,1
370339,1,1,1
370341,1,1,1
370342,1,1,1
370345,1,1,1
370352,1,1,1
370353,1,1,1
370354,1,1,1
370355,1,1,1
370356,1,1,1
370357,1,1,1
370358,1,1,1
370360,1,1,1
370361,1,1,1
370365,1,1,1
370366,1,1,1
370367,1,1,1
370368,1,1,1
370369,1,1,1
370372,1,1,1
370384,1,1,1
370385,1,1,1
370396,1,1,1
370400,1,1,1
370401,,,
370402,1,1,1
370403,1,1,1
370404,1,1,1
370406,1,1,1
370417,1,1,1
370419,1,1,1
370424,1,1,1
370427,1,1,1
370441,1,1,1
370442,1,1,1
370445,1,1,1
370446,6,5,3
370447,1,1,1
370448,4,2,6+
370449,1,1,1
370450,6,4,6+
370451,1,1,1
370469,1,1,1
370471,1,1,1
370474,1,1,1
370475,1,1,1
370478,1,1,1
370479,5,4,1
370499,1,1,1
370504,1,1,1
370539,1,1,1
370540,1,1,1
370549,1,1,1
370552,1,1,1
370554,1,1,1
370556,1,1,1
370557,1,4,1
370572,1,1,1
370573,1,1,1
370574,1,1,1
370577,1,1,1
370578,4,2,1
370579,1,1,1
370580,1,1,1
370582,1,1,1
370584,1,1,1
370587,2,1,1
370589,1,1,1
370590,1,1,1
370592,1,1,1
370593,1,1,1
370594,1,1,1
370595,1,1,1
370596,1,1,1
370599,1,1,1
370605,1,1,1
370607,1,1,1
370609,1,1,1
370610,1,1,1
370617,1,1,1
370627,1,1,1
370638,1,1,1
370639,1,1,1
370640,1,1,1
370641,1,1,1
370642,3,2,1
370650,1,1,1
370651,1,1,1
370653,1,1,1
370657,2,1,1
370661,1,1,1
370664,1,1,1
370666,2,1,1
370669,1,1,1
370675,1,1,1
370676,1,1,1
370677,1,1,1
370678,1,1,1
370679,1,1,1
370680,1,1,1
370700,4,2,1
370713,1,1,1
370716,1,1,1
370717,1,1,1
370719,1,1,1
370721,1,1,1
370735,1,1,1
370736,1,1,1
370737,1,1,1
370738,1,2,2+
370741,1,1,1
370748,1,1,1
370754,1,1,1
370755,1,1,1
370758,1,1,1
370759,1,1,1
370768,1,1,1
370769,4,2,1
370770,1,1,1
370772,5,1,1
370773,1,1,1
370774,1,1,1
370777,1,1,1
370778,1,1,1
370779,1,1,1
370780,1,1,1
370781,1,1,1
370783,1,1,1
370784,0+,0+,0+
370785,0+,0+,0+
370787,1,1,1
370793,1,1,1
370796,1,1,1
370797,1,1,1
370799,1,1,1
370800,2,1,1
370801,2,1,1
370802,1,1,1
370803,1,1,1
370804,1,1,1
370809,0+,0+,0+
370813,1,1,1
370817,3,4,2
370819,4,2,1
370820,3,1,1
370830,1,1,1
370832,1,1,1
370833,3,1,4
370834,1,1,1
370836,1,1,1
370840,1,1,1
370841,1,1,1
370842,2,1,1
370846,3,2,1
370848,1,1,1
370849,1,1,1
370850,1,1,1
370851,2,1,4+
370860,1,1,1
370861,1,1,1
370862,1,1,1
370863,1,1,1
370864,1,1,1
370865,1,1,1
370866,1,1,1
370867,2,1,1
370870,1,1,1
370872,1,1,1
370873,1,1,1
370875,1,1,1
370876,1,1,1
370877,1,1,1
370878,1,3,4
370880,0+,0+,0+
370881,0+,0+,0+
370883,1,2,1
370885,2,1,1
370890,4,2,1
370891,1,1,1
370892,1,1,1
370893,1,1,1
370914,1,1,1
370915,1,1,1
370916,1,1,1
370917,1,1,1
370919,1,1,1
370920,1,1,1
370921,2,1,1
370932,1,1,1
370933,3,1,7
370935,1,1,1
370936,2,1,1
370946,1,1,1
370947,1,1,4+
370949,1,1,1
370950,0+,0+,0+
370951,1,1,1
370957,1,1,1
370965,1,1,1
370967,1,2,1
370979,1,1,1
370980,1,1,1
370986,1,2,4+
370991,1,1,1
370996,1,1,1
370997,1,1,1
370998,1,1,1
371001,2,1,1
371002,1,1,1
371010,0+,0+,0+
371012,1,1,1
